SorghumGene,Ortholog
Sobic.004G322800,GRMZM5G848185
Sobic.003G018700,AC205574_3_FG006
Sobic.005G017500,GRMZM2G131516
Sobic.001G294300,GRMZM2G107575
Sobic.002G273200,GRMZM2G338928
Sobic.002G233000,GRMZM2G037627
Sobic.004G078600,GRMZM2G009479
Sobic.009G206800,GRMZM2G401521
Sobic.008G011000,GRMZM2G430745
Sobic.001G474100,AC166636_1_FG009
Sobic.002G232900,GRMZM2G082586
Sobic.001G408500,GRMZM2G107731
Sobic.003G209400,GRMZM2G034943
Sobic.002G232800,GRMZM2G082653
Sobic.001G234200,GRMZM2G094988
Sobic.004G264300,GRMZM2G037515
Sobic.005G125950,GRMZM2G145440
Sobic.005G126100,GRMZM2G145440
Sobic.005G126200,GRMZM2G145440
Sobic.004G002200,GRMZM2G033426
Sobic.002G119500,GRMZM2G016622
Sobic.006G231700,GRMZM2G106105
Sobic.002G365100,GRMZM2G068255
Sobic.009G141201,GRMZM2G062452
Sobic.010G230700,GRMZM2G366077
Sobic.007G224900,GRMZM2G110143
Sobic.004G326000,GRMZM2G122284
Sobic.006G187000,GRMZM2G114276
Sobic.009G134600,GRMZM2G173630
Sobic.009G084900,GRMZM2G155332
Sobic.003G427700,GRMZM2G065088
Sobic.003G427800,GRMZM2G065088
Sobic.003G427900,GRMZM2G065088
Sobic.002G030200,GRMZM2G047954
Sobic.010G077700,GRMZM2G159402
Sobic.007G069400,GRMZM2G005938
Sobic.010G230600,GRMZM2G056766
Sobic.004G115700,GRMZM2G060167
Sobic.006G049700,GRMZM2G082207
Sobic.004G234300,GRMZM2G036286
Sobic.007G187700,GRMZM2G033828
Sobic.001G141900,GRMZM2G136025
Sobic.007G224800,GRMZM2G110135
Sobic.003G259400,GRMZM2G054715
Sobic.003G116600,GRMZM2G120115
Sobic.002G139600,GRMZM2G048553
Sobic.010G053800,GRMZM2G030144
Sobic.006G104600,GRMZM2G094792
Sobic.001G042800,GRMZM2G179133
Sobic.007G033200,GRMZM2G103785
Sobic.007G033800,GRMZM2G093744
Sobic.007G179000,GRMZM2G042407
Sobic.001G436100,GRMZM2G170336
Sobic.001G035500,GRMZM2G155317
Sobic.001G254200,GRMZM2G019171
Sobic.006G156300,GRMZM2G027049
Sobic.009G254200,GRMZM2G073551
Sobic.001G469800,GRMZM2G347719
Sobic.005G018800,GRMZM2G179737
Sobic.002G276100,GRMZM2G109560
Sobic.006G185500,GRMZM2G086430
Sobic.006G191600,GRMZM2G076844
Sobic.002G076700,GRMZM2G104559
Sobic.002G239200,GRMZM2G393349
Sobic.001G254300,GRMZM2G409133
Sobic.001G254400,GRMZM2G409133
Sobic.001G254600,GRMZM2G409133
Sobic.010G200900,GRMZM2G028413
Sobic.003G072300,GRMZM2G030784
Sobic.002G054000,GRMZM2G100403
Sobic.009G148700,AC188838_3_FG005
Sobic.002G075500,GRMZM2G424832
Sobic.004G012000,GRMZM2G117012
Sobic.010G200800,GRMZM2G028604
Sobic.006G190900,GRMZM2G303118
Sobic.006G191000,GRMZM2G303118
Sobic.006G191200,GRMZM2G303118
Sobic.008G141300,GRMZM2G418223
Sobic.003G191000,GRMZM2G074097
Sobic.004G321300,GRMZM2G110333
Sobic.004G197600,GRMZM2G013324
Sobic.008G189300,GRMZM2G007381
Sobic.006G207500,GRMZM5G870080
Sobic.006G190400,GRMZM2G102059
Sobic.001G040200,GRMZM2G347043
Sobic.002G054300,GRMZM2G018074
Sobic.006G189700,GRMZM2G045398
Sobic.002G125000,GRMZM2G047368
Sobic.002G125200,GRMZM2G047368
Sobic.002G125300,GRMZM2G047368
Sobic.002G125500,GRMZM2G047368
Sobic.002G125700,GRMZM2G047368
Sobic.004G112300,GRMZM2G120001
Sobic.001G199300,GRMZM2G167787
Sobic.004G027500,GRMZM2G032267
Sobic.006G147200,GRMZM2G064631
Sobic.004G103800,GRMZM2G014444
Sobic.004G104100,GRMZM2G014444
Sobic.004G104300,GRMZM2G014444
Sobic.008G189100,GRMZM2G392791
Sobic.008G189200,GRMZM2G392791
Sobic.010G118700,GRMZM2G002617
Sobic.004G063100,GRMZM2G451882
Sobic.004G084100,GRMZM2G132095
Sobic.003G190800,GRMZM2G090619
Sobic.001G155400,GRMZM2G162931
Sobic.010G243100,GRMZM2G061485
Sobic.002G055400,GRMZM2G030350
Sobic.001G349800,GRMZM2G179792
Sobic.002G357800,GRMZM2G172657
Sobic.008G074300,GRMZM2G124974
Sobic.008G074400,GRMZM2G124974
Sobic.004G026700,GRMZM2G153144
Sobic.004G026400,GRMZM2G153178
Sobic.002G083900,GRMZM2G140352
Sobic.006G213000,GRMZM2G044800
Sobic.004G208400,GRMZM2G095299
Sobic.001G308300,GRMZM2G090029
Sobic.003G340300,GRMZM2G118441
Sobic.001G308400,GRMZM2G424595
Sobic.003G239800,GRMZM2G058655
Sobic.003G339600,GRMZM2G702036
Sobic.009G246100,GRMZM2G163883
Sobic.003G339500,GRMZM2G027375
Sobic.010G211300,GRMZM2G047376
Sobic.002G209600,GRMZM2G158636
Sobic.001G166100,GRMZM2G130016
Sobic.001G165700,GRMZM2G344521
Sobic.006G213100,GRMZM2G044629
Sobic.004G216700,GRMZM2G148453
Sobic.009G029600,GRMZM2G111579
Sobic.001G207700,GRMZM2G057451
Sobic.004G103000,GRMZM2G160370
Sobic.004G200000,GRMZM2G092743
Sobic.009G238000,GRMZM2G145556
Sobic.004G199900,GRMZM2G092780
Sobic.004G199700,GRMZM2G057184
Sobic.003G303200,GRMZM5G840538
Sobic.003G378000,GRMZM2G138176
Sobic.004G199500,GRMZM2G091160
Sobic.003G362400,GRMZM2G053801
Sobic.004G255700,GRMZM2G000280
Sobic.003G271900,GRMZM2G159924
Sobic.010G277500,AC197169_3_FG001
Sobic.007G163100,GRMZM5G833477
Sobic.007G162800,GRMZM5G852533
Sobic.004G255800,GRMZM2G468299
Sobic.010G112700,GRMZM2G031479
Sobic.001G414200,GRMZM2G396674
Sobic.009G155900,GRMZM2G131756
Sobic.001G414500,GRMZM2G338333
Sobic.004G060900,GRMZM2G335638
Sobic.009G087000,GRMZM2G062333
Sobic.002G386700,GRMZM2G158885
Sobic.001G415500,GRMZM2G171232
Sobic.004G172500,GRMZM5G814945
Sobic.004G191200,GRMZM5G870219
Sobic.003G206300,GRMZM2G055629
Sobic.003G206100,GRMZM5G866024
Sobic.003G206200,GRMZM5G866024
Sobic.003G228200,GRMZM2G014395
Sobic.003G228300,GRMZM2G014395
Sobic.003G228700,GRMZM2G014395
Sobic.001G014100,GRMZM2G301805
Sobic.009G224400,GRMZM2G113408
Sobic.003G228500,GRMZM2G014395
Sobic.003G228600,GRMZM2G176943
Sobic.008G115000,GRMZM2G130724
Sobic.001G365900,GRMZM2G156827
Sobic.002G293000,GRMZM2G042666
Sobic.002G293100,GRMZM2G042666
Sobic.002G342000,GRMZM2G107565
Sobic.003G098800,GRMZM2G152689
Sobic.006G061300,GRMZM2G093826
Sobic.006G062100,GRMZM2G093826
Sobic.009G233100,GRMZM2G317596
Sobic.009G233300,GRMZM2G022453
Sobic.006G221300,GRMZM2G002559
Sobic.004G234000,GRMZM2G335930
Sobic.004G233900,AC186565_3_FG002
Sobic.001G224400,GRMZM2G445905
Sobic.002G266000,GRMZM2G169990
Sobic.002G045100,GRMZM2G021149
Sobic.001G005000,AC203966_5_FG003
Sobic.002G241500,GRMZM2G078691
Sobic.006G062500,GRMZM2G134668
Sobic.002G045300,GRMZM2G074479
Sobic.002G265500,GRMZM2G078465
Sobic.002G265600,GRMZM2G078465
Sobic.002G265800,GRMZM2G078465
Sobic.002G265900,GRMZM2G078465
Sobic.002G353700,GRMZM2G058197
Sobic.001G004400,GRMZM2G167031
Sobic.008G124500,GRMZM2G058612
Sobic.001G387300,GRMZM2G009690
Sobic.004G262500,GRMZM2G466298
Sobic.003G161500,GRMZM2G034896
Sobic.009G125600,GRMZM2G090262
Sobic.001G398300,GRMZM2G017400
Sobic.003G154200,GRMZM2G123815
Sobic.003G154300,GRMZM2G123815
Sobic.003G154400,GRMZM2G123815
Sobic.001G398100,GRMZM2G057027
Sobic.001G398200,GRMZM2G057027
Sobic.001G397900,GRMZM2G111990
Sobic.010G229300,GRMZM2G014427
Sobic.003G119600,GRMZM2G064580
Sobic.003G119700,GRMZM2G064580
Sobic.005G195800,GRMZM5G813627
Sobic.003G153800,GRMZM2G084694
Sobic.006G212800,GRMZM2G045581
Sobic.003G083200,GRMZM2G126749
Sobic.004G088200,GRMZM2G038374
Sobic.010G234800,GRMZM2G060150
Sobic.002G263800,GRMZM2G040164
Sobic.001G024500,GRMZM2G119755
Sobic.006G058900,GRMZM2G171664
Sobic.002G264000,GRMZM2G343859
Sobic.005G143200,GRMZM2G091258
Sobic.001G162000,GRMZM2G070061
Sobic.009G111500,GRMZM2G117439
Sobic.009G111600,GRMZM2G117439
Sobic.005G159600,GRMZM2G080519
Sobic.003G273400,GRMZM2G108318
Sobic.006G059800,GRMZM2G079825
Sobic.009G105300,GRMZM2G068436
Sobic.006G278900,GRMZM5G808366
Sobic.004G338900,GRMZM2G150862
Sobic.009G031400,GRMZM2G101875
Sobic.001G046900,GRMZM2G013342
Sobic.003G113800,GRMZM5G835235
Sobic.004G305400,GRMZM2G427529
Sobic.003G345700,GRMZM2G033630
Sobic.004G030000,GRMZM2G168762
Sobic.003G221800,GRMZM2G176903
Sobic.003G222200,GRMZM2G176903
Sobic.003G222300,GRMZM2G176903
Sobic.001G047000,GRMZM2G081943
Sobic.010G205800,GRMZM2G087806
Sobic.003G313800,GRMZM5G817173
Sobic.005G039000,GRMZM2G164182
Sobic.003G387100,GRMZM2G017077
Sobic.001G121200,GRMZM2G704032
Sobic.003G225100,GRMZM2G377609
Sobic.002G061600,GRMZM2G458494
Sobic.006G095400,GRMZM2G105608
Sobic.006G159000,GRMZM2G153268
Sobic.001G120900,GRMZM2G144744
Sobic.005G022400,GRMZM2G464037
Sobic.005G023800,GRMZM2G068112
Sobic.005G023900,GRMZM2G068112
Sobic.007G011400,GRMZM2G057436
Sobic.006G120800,GRMZM2G045005
Sobic.003G072500,GRMZM2G100898
Sobic.002G252100,GRMZM2G168269
Sobic.004G014000,GRMZM2G156824
Sobic.001G047900,GRMZM2G009901
Sobic.004G235200,GRMZM5G862663
Sobic.003G052400,GRMZM2G150838
Sobic.001G018500,GRMZM2G704150
Sobic.006G213700,GRMZM2G005107
Sobic.006G213800,GRMZM2G005107
Sobic.001G048100,GRMZM2G046231
Sobic.008G033400,GRMZM2G004445
Sobic.003G225200,GRMZM5G856738
Sobic.004G234900,GRMZM2G012269
Sobic.010G079300,GRMZM2G038928
Sobic.006G214000,GRMZM2G005310
Sobic.004G353300,GRMZM2G014793
Sobic.005G085200,GRMZM5G870077
Sobic.005G085600,GRMZM5G870077
Sobic.004G353500,GRMZM2G145061
Sobic.002G119600,GRMZM2G034288
Sobic.009G043000,GRMZM2G017419
Sobic.003G284300,GRMZM2G059753
Sobic.003G052500,GRMZM2G094224
Sobic.004G272100,GRMZM2G162529
Sobic.004G198600,GRMZM2G051079
Sobic.002G238500,GRMZM2G464985
Sobic.001G127800,GRMZM2G091964
Sobic.002G320600,GRMZM2G360949
Sobic.006G164200,GRMZM2G051179
Sobic.006G164300,GRMZM2G051179
Sobic.002G320200,GRMZM2G180082
Sobic.010G157300,GRMZM2G480106
Sobic.006G124400,GRMZM2G044989
Sobic.005G086300,GRMZM2G122187
Sobic.001G450700,GRMZM2G118485
Sobic.003G141800,GRMZM2G170388
Sobic.001G302200,GRMZM2G114772
Sobic.001G198200,GRMZM2G063679
Sobic.004G295300,GRMZM2G056762
Sobic.001G302000,GRMZM2G114667
Sobic.003G386000,GRMZM2G086845
Sobic.001G386900,GRMZM2G309363
Sobic.004G025400,GRMZM2G156983
Sobic.004G295100,GRMZM2G056908
Sobic.005G134301,GRMZM2G009348
Sobic.005G134400,GRMZM2G009348
Sobic.005G135000,GRMZM2G009510
Sobic.005G135400,GRMZM2G009510
Sobic.003G307700,GRMZM2G152461
Sobic.006G166400,GRMZM2G123373
Sobic.004G024800,GRMZM2G099827
Sobic.004G024700,GRMZM2G175137
Sobic.004G338400,GRMZM2G168371
Sobic.003G194600,GRMZM2G177693
Sobic.001G063300,GRMZM2G121228
Sobic.001G381800,GRMZM2G075262
Sobic.009G228000,GRMZM2G085849
Sobic.004G024200,GRMZM2G029087
Sobic.003G308100,GRMZM2G454081
Sobic.001G063500,GRMZM2G329181
Sobic.003G408500,GRMZM2G092112
Sobic.009G155200,GRMZM2G000836
Sobic.010G251100,GRMZM2G116034
Sobic.004G079800,GRMZM2G130064
Sobic.003G331100,GRMZM2G139688
Sobic.007G217400,GRMZM2G080652
Sobic.003G122900,GRMZM2G431306
Sobic.003G123000,GRMZM2G431306
Sobic.005G040900,GRMZM2G055643
Sobic.001G063900,GRMZM2G135011
Sobic.003G206600,GRMZM2G055578
Sobic.004G231800,GRMZM2G159554
Sobic.001G064500,GRMZM2G134917
Sobic.003G330500,GRMZM2G445100
Sobic.002G118700,GRMZM2G025231
Sobic.009G009400,GRMZM2G096680
Sobic.009G009500,GRMZM2G096680
Sobic.009G009600,GRMZM2G096680
Sobic.009G009700,GRMZM2G096680
Sobic.009G009800,GRMZM2G096680
Sobic.006G254600,GRMZM2G046968
Sobic.006G254900,GRMZM2G047448
Sobic.003G186700,GRMZM2G017086
Sobic.004G153200,GRMZM2G012690
Sobic.003G386200,GRMZM2G109464
Sobic.001G296500,GRMZM2G079031
Sobic.003G420500,GRMZM2G476000
Sobic.001G064600,GRMZM2G433557
Sobic.002G044000,GRMZM2G143330
Sobic.001G479900,GRMZM2G410623
Sobic.001G478700,GRMZM2G113401
Sobic.002G357900,GRMZM2G172726
Sobic.001G356500,GRMZM5G883601
Sobic.003G227000,AC198725_4_FG004
Sobic.009G008900,GRMZM5G821787
Sobic.006G218400,GRMZM2G165007
Sobic.006G218600,GRMZM2G165007
Sobic.003G227100,AC198725_4_FG007
Sobic.001G390300,GRMZM2G152891
Sobic.002G391400,GRMZM2G427954
Sobic.002G391900,GRMZM2G451097
Sobic.007G094400,GRMZM2G360615
Sobic.006G218700,GRMZM2G165060
Sobic.001G064900,GRMZM2G414540
Sobic.003G337500,GRMZM2G382350
Sobic.004G233200,GRMZM2G055204
Sobic.006G219000,GRMZM2G124560
Sobic.010G165500,GRMZM2G366146
Sobic.004G080100,GRMZM2G093359
Sobic.004G265900,GRMZM2G147450
Sobic.003G110400,GRMZM2G134149
Sobic.004G244500,GRMZM2G163325
Sobic.009G243900,GRMZM2G114592
Sobic.006G219100,GRMZM2G107711
Sobic.003G243900,GRMZM2G003526
Sobic.001G360000,GRMZM2G107196
Sobic.003G244200,GRMZM2G070360
Sobic.001G197400,GRMZM2G082484
Sobic.001G411300,AC217300_3_FG005
Sobic.004G080000,GRMZM2G151755
Sobic.003G260700,GRMZM2G106028
Sobic.001G402050,GRMZM2G455828
Sobic.004G080400,GRMZM2G070068
Sobic.002G194600,GRMZM2G074672
Sobic.001G359800,GRMZM2G026417
Sobic.002G419100,GRMZM2G080048
Sobic.009G167900,GRMZM2G088361
Sobic.003G400200,GRMZM2G166548
Sobic.002G347900,GRMZM2G335259
Sobic.003G400600,GRMZM2G180406
Sobic.007G067400,GRMZM2G087111
Sobic.007G067600,GRMZM2G087111
Sobic.007G067616,GRMZM2G087111
Sobic.007G066600,GRMZM2G087111
Sobic.007G066508,GRMZM2G087111
Sobic.007G066816,GRMZM2G087111
Sobic.007G067000,GRMZM2G087111
Sobic.007G066908,GRMZM2G087111
Sobic.001G084600,GRMZM2G031138
Sobic.001G084700,GRMZM2G031138
Sobic.001G434700,GRMZM2G019260
Sobic.001G010300,GRMZM2G058511
Sobic.002G376100,GRMZM2G121573
Sobic.008G058900,GRMZM2G157168
Sobic.008G059000,GRMZM2G157168
Sobic.008G059200,GRMZM2G157168
Sobic.008G059400,GRMZM2G413943
Sobic.008G059100,GRMZM2G433162
Sobic.003G400800,GRMZM2G153991
Sobic.006G193000,GRMZM2G146847
Sobic.002G419700,GRMZM2G349655
Sobic.003G400900,GRMZM2G080487
Sobic.003G401000,GRMZM2G146697
Sobic.006G211701,GRMZM2G345700
Sobic.001G434800,GRMZM2G097788
Sobic.006G211600,GRMZM2G093632
Sobic.006G211200,GRMZM2G049487
Sobic.003G301000,GRMZM2G324886
Sobic.001G397700,GRMZM2G010000
Sobic.003G300800,GRMZM2G022679
Sobic.009G232700,GRMZM2G020928
Sobic.010G086200,GRMZM2G110929
Sobic.006G115700,GRMZM5G816457
Sobic.003G038100,GRMZM2G048012
Sobic.002G348500,GRMZM2G061232
Sobic.004G327500,GRMZM2G017868
Sobic.003G043300,GRMZM2G083418
Sobic.003G038500,GRMZM5G877308
Sobic.006G210800,GRMZM5G870342
Sobic.007G171500,GRMZM2G158479
Sobic.010G178800,GRMZM2G176029
Sobic.003G269200,GRMZM2G126853
Sobic.010G057900,GRMZM2G173849
Sobic.003G269100,GRMZM2G057283
Sobic.001G204900,GRMZM2G350225
Sobic.001G205350,GRMZM2G449133
Sobic.001G205700,GRMZM2G449133
Sobic.003G055800,GRMZM2G048022
Sobic.001G077400,GRMZM2G376661
Sobic.001G009800,GRMZM2G011923
Sobic.001G077300,GRMZM2G072553
Sobic.009G182800,GRMZM2G175870
Sobic.001G367301,AC204530_4_FG006
Sobic.003G031200,GRMZM2G068352
Sobic.001G367000,GRMZM2G115921
Sobic.001G139300,GRMZM2G176235
Sobic.001G139800,GRMZM2G018414
Sobic.003G373100,GRMZM2G081652
Sobic.002G164800,GRMZM2G130910
Sobic.006G214400,GRMZM2G102346
Sobic.004G110200,GRMZM2G098925
Sobic.004G110300,GRMZM2G163539
Sobic.002G270700,GRMZM2G116514
Sobic.004G339600,GRMZM2G058289
Sobic.002G273100,GRMZM2G338916
Sobic.009G030300,GRMZM2G086303
Sobic.009G234300,GRMZM2G165679
Sobic.001G297500,GRMZM5G813892
Sobic.002G272900,GRMZM2G041462
Sobic.001G014800,GRMZM2G016892
Sobic.003G039400,GRMZM2G083810
Sobic.003G222800,GRMZM2G156126
Sobic.006G053800,GRMZM2G477837
Sobic.009G122000,GRMZM2G132442
Sobic.001G498300,GRMZM2G075958
Sobic.002G272800,GRMZM2G110500
Sobic.001G206100,AC208440_3_FG003
Sobic.001G040100,GRMZM2G347056
Sobic.003G368100,AC155610_2_FG007
Sobic.001G219400,GRMZM2G081515
Sobic.002G305000,GRMZM2G369340
Sobic.008G113300,GRMZM2G171006
Sobic.009G074500,GRMZM2G116029
Sobic.008G132800,GRMZM2G030408
Sobic.003G218600,GRMZM2G134234
Sobic.001G455000,GRMZM2G163129
Sobic.010G045966,AC231745_1_FG004
Sobic.003G408400,GRMZM2G092214
Sobic.002G355500,GRMZM2G178839
Sobic.002G304900,GRMZM2G180724
Sobic.004G212700,GRMZM2G052341
Sobic.009G181700,GRMZM2G140805
Sobic.002G186900,GRMZM2G009030
Sobic.001G079200,GRMZM2G156800
Sobic.006G115466,GRMZM2G151418
Sobic.003G395000,AC209810_3_FG002
Sobic.002G393400,GRMZM2G013652
Sobic.004G110700,GRMZM2G105498
Sobic.001G079500,GRMZM2G400714
Sobic.007G202600,GRMZM2G449123
Sobic.001G080000,GRMZM5G892361
Sobic.002G270000,GRMZM2G017013
Sobic.001G080100,GRMZM2G047422
Sobic.003G359600,GRMZM2G125411
Sobic.003G103400,GRMZM2G057150
Sobic.003G304200,GRMZM2G160520
Sobic.009G085100,GRMZM2G147243
Sobic.008G190700,GRMZM2G475897
Sobic.005G033000,GRMZM5G891282
Sobic.001G146100,GRMZM2G108861
Sobic.004G305000,GRMZM2G323013
Sobic.001G293800,GRMZM2G007939
Sobic.001G208300,GRMZM2G104012
Sobic.003G353300,GRMZM2G064948
Sobic.001G141600,GRMZM2G055037
Sobic.009G195200,GRMZM2G120173
Sobic.001G294000,GRMZM2G155422
Sobic.003G351900,AC209784_3_FG011
Sobic.009G195000,GRMZM2G120151
Sobic.002G401500,GRMZM2G152963
Sobic.002G070600,GRMZM2G178618
Sobic.003G127700,GRMZM2G040069
Sobic.003G351701,GRMZM2G463415
Sobic.006G101700,GRMZM2G049568
Sobic.007G169900,GRMZM2G319345
Sobic.007G170100,GRMZM2G319345
Sobic.007G170700,GRMZM2G319345
Sobic.007G170800,GRMZM2G319345
Sobic.004G242300,GRMZM2G031991
Sobic.001G482800,GRMZM2G343157
Sobic.003G103300,GRMZM2G056975
Sobic.001G482700,GRMZM5G838098
Sobic.001G482600,GRMZM2G445634
Sobic.001G482300,GRMZM2G445602
Sobic.004G247000,GRMZM5G872068
Sobic.002G315500,GRMZM2G044676
Sobic.002G315400,GRMZM2G342895
Sobic.001G433400,GRMZM5G860152
Sobic.003G341100,GRMZM2G148087
Sobic.004G065900,GRMZM2G120320
Sobic.002G366000,GRMZM2G131262
Sobic.003G118000,AC183319_3_FG001
Sobic.003G117800,GRMZM2G086994
Sobic.001G433700,GRMZM2G164562
Sobic.004G056900,GRMZM2G092311
Sobic.005G197100,GRMZM5G878139
Sobic.002G176000,GRMZM2G083058
Sobic.002G176100,GRMZM2G083058
Sobic.002G176200,GRMZM2G083058
Sobic.004G003700,GRMZM2G111760
Sobic.001G148600,GRMZM2G081822
Sobic.001G536100,GRMZM2G007025
Sobic.004G297700,GRMZM2G097728
Sobic.006G233300,GRMZM2G052569
Sobic.007G195701,GRMZM5G866884
Sobic.002G209900,GRMZM2G108818
Sobic.002G267800,GRMZM2G345081
Sobic.006G172900,GRMZM5G825321
Sobic.002G267700,GRMZM2G043600
Sobic.002G047700,GRMZM2G164265
Sobic.001G222300,GRMZM2G116885
Sobic.001G041900,GRMZM2G087612
Sobic.003G143900,GRMZM2G111593
Sobic.004G117600,GRMZM2G048450
Sobic.004G092500,GRMZM2G133464
Sobic.004G110400,GRMZM2G384913
Sobic.006G259900,GRMZM2G064870
Sobic.007G182900,GRMZM2G472671
Sobic.007G183000,GRMZM2G472671
Sobic.007G183050,GRMZM2G472671
Sobic.007G183100,GRMZM2G472671
Sobic.007G183200,GRMZM2G472671
Sobic.003G435800,GRMZM2G171390
Sobic.002G352100,GRMZM2G072280
Sobic.002G162400,GRMZM2G071401
Sobic.001G148500,GRMZM2G081910
Sobic.006G015900,GRMZM2G100747
Sobic.004G322600,GRMZM2G052658
Sobic.002G352200,GRMZM2G072054
Sobic.004G326600,GRMZM2G110626
Sobic.001G209200,GRMZM2G153208
Sobic.001G209300,GRMZM2G153208
Sobic.001G209400,GRMZM2G153208
Sobic.003G137100,GRMZM2G141992
Sobic.006G083700,GRMZM2G347315
Sobic.008G047700,GRMZM2G468799
Sobic.002G352501,GRMZM2G363552
Sobic.001G206700,GRMZM2G087651
Sobic.006G125500,GRMZM2G063163
Sobic.008G047600,GRMZM2G031278
Sobic.002G352700,GRMZM2G063420
Sobic.002G294200,GRMZM2G006117
Sobic.004G074200,GRMZM2G112429
Sobic.003G220700,GRMZM2G422205
Sobic.003G309300,GRMZM2G101698
Sobic.004G074900,GRMZM2G080083
Sobic.001G441800,GRMZM2G152549
Sobic.009G132600,GRMZM2G069254
Sobic.009G132800,GRMZM2G069254
Sobic.001G257300,GRMZM2G150169
Sobic.001G442300,GRMZM2G152447
Sobic.001G442000,GRMZM2G152477
Sobic.001G442200,GRMZM2G152477
Sobic.002G396700,GRMZM2G024484
Sobic.002G362700,GRMZM2G432738
Sobic.007G132300,GRMZM2G395348
Sobic.001G470400,GRMZM2G103873
Sobic.001G470100,GRMZM2G440543
Sobic.003G430900,GRMZM2G162250
Sobic.002G370800,GRMZM2G038303
Sobic.009G223300,GRMZM2G038032
Sobic.002G370700,GRMZM2G038338
Sobic.006G156100,GRMZM2G026926
Sobic.006G187600,GRMZM2G164428
Sobic.006G157500,GRMZM2G078526
Sobic.002G197600,GRMZM2G334165
Sobic.006G265600,GRMZM2G044096
Sobic.002G265200,GRMZM2G132486
Sobic.003G301300,GRMZM2G105827
Sobic.010G020300,GRMZM2G122061
Sobic.001G295400,GRMZM2G022822
Sobic.002G233800,GRMZM2G056600
Sobic.004G054500,GRMZM2G026117
Sobic.004G054600,GRMZM2G026117
Sobic.003G078200,GRMZM2G327564
Sobic.004G312300,GRMZM5G852833
Sobic.003G121000,GRMZM2G089982
Sobic.003G121100,GRMZM2G089982
Sobic.001G224800,GRMZM2G413482
Sobic.001G224900,GRMZM2G413482
Sobic.001G225300,GRMZM2G413482
Sobic.008G043300,GRMZM2G107328
Sobic.006G124200,GRMZM2G022255
Sobic.002G209200,GRMZM5G801097
Sobic.002G248400,GRMZM2G103902
Sobic.010G155000,GRMZM2G104074
Sobic.010G155100,GRMZM2G104074
Sobic.004G236500,GRMZM2G118366
Sobic.010G051500,GRMZM2G016930
Sobic.007G167900,GRMZM2G103258
Sobic.003G279200,GRMZM2G069061
Sobic.001G240000,GRMZM2G038833
Sobic.004G237000,GRMZM2G036092
Sobic.008G117100,GRMZM2G121625
Sobic.006G016600,GRMZM2G029141
Sobic.006G016800,GRMZM2G029141
Sobic.004G326900,GRMZM2G110558
Sobic.004G215000,GRMZM2G114127
Sobic.004G262000,GRMZM2G123796
Sobic.004G256200,GRMZM2G075562
Sobic.003G367100,GRMZM2G135703
Sobic.002G022400,GRMZM2G006071
Sobic.004G347900,GRMZM2G364172
Sobic.007G161600,GRMZM2G318803
Sobic.001G385800,GRMZM2G011598
Sobic.004G261800,GRMZM2G123371
Sobic.004G231400,GRMZM2G159535
Sobic.009G073900,GRMZM2G024073
Sobic.009G033800,GRMZM2G061728
Sobic.004G018500,AC196025_3_FG009
Sobic.002G279000,GRMZM2G138128
Sobic.010G093100,GRMZM2G164072
Sobic.002G347500,GRMZM2G158447
Sobic.009G010300,GRMZM2G012964
Sobic.003G135400,GRMZM2G133802
Sobic.002G285200,GRMZM5G835903
Sobic.002G346900,GRMZM2G046916
Sobic.008G086200,GRMZM2G087531
Sobic.009G187000,GRMZM2G082037
Sobic.006G218000,GRMZM2G380518
Sobic.005G038600,GRMZM2G031094
Sobic.006G217800,GRMZM2G080054
Sobic.004G088400,GRMZM2G341732
Sobic.007G004600,GRMZM2G122337
Sobic.007G004700,GRMZM2G122337
Sobic.007G004800,GRMZM2G122337
Sobic.004G249600,GRMZM2G042027
Sobic.010G184600,GRMZM2G101004
Sobic.010G184800,GRMZM2G157936
Sobic.006G100100,GRMZM2G160966
Sobic.001G377000,GRMZM2G073755
Sobic.003G341200,GRMZM2G399218
Sobic.002G367300,GRMZM2G370081
Sobic.001G251100,GRMZM2G118467
Sobic.003G341400,GRMZM2G099080
Sobic.002G367400,GRMZM2G151801
Sobic.006G081100,GRMZM2G050925
Sobic.009G228700,GRMZM2G085476
Sobic.003G130500,GRMZM2G028721
Sobic.004G216900,GRMZM2G027697
Sobic.006G147400,GRMZM2G081930
Sobic.001G430000,GRMZM2G072376
Sobic.009G033300,AC205413_4_FG003
Sobic.009G033500,GRMZM2G177792
Sobic.001G312900,GRMZM2G083173
Sobic.008G022500,GRMZM2G036918
Sobic.006G147450,GRMZM2G147256
Sobic.006G147600,GRMZM2G147256
Sobic.006G147700,GRMZM2G147268
Sobic.006G266100,GRMZM2G137596
Sobic.004G333300,GRMZM2G180419
Sobic.001G376700,GRMZM2G158662
Sobic.001G387800,GRMZM2G174696
Sobic.008G022200,GRMZM5G822449
Sobic.002G391200,GRMZM2G129935
Sobic.002G392300,GRMZM2G427903
Sobic.002G392100,GRMZM2G427937
Sobic.002G392200,GRMZM2G427937
Sobic.002G391300,GRMZM2G427954
Sobic.002G391501,GRMZM2G427954
Sobic.002G392000,GRMZM2G451097
Sobic.003G012800,GRMZM2G142179
Sobic.002G383300,GRMZM2G140288
Sobic.003G117100,GRMZM2G172956
Sobic.002G384200,GRMZM2G158130
